event,x,y,speed,button,time,scroll,session_id
move,787,967,344.35691176071845,,1736581541.8493288,,1736581533
move,789,971,2246.4069131255756,,1736581541.8503263,,1736581533
move,789,975,572.9336475087935,,1736581541.8583057,,1736581533
move,786,979,250.66959910114508,,1736581541.8772545,,1736581533
move,786,984,1253.5277943813508,,1736581541.8812432,,1736581533
move,786,988,286.45704138778854,,1736581541.895207,,1736581533
move,786,994,401.0937315716494,,1736581541.910166,,1736581533
move,789,997,4257.159044150039,,1736581541.9111626,,1736581533
move,789,1001,445.6099867197875,,1736581541.920139,,1736581533
move,786,1001,61.38844329957262,,1736581541.9700067,,1736581533
move,785,1001,167.12371996652988,,1736581541.9759893,,1736581533
move,781,1001,222.8168295792605,,1736581541.9929438,,1736581533
move,779,1001,167.11373189632846,,1736581542.0049117,,1736581533
move,772,1001,779.672517725788,,1736581542.0148857,,1736581533
move,761,1001,1838.0679654197045,,1736581542.0198743,,1736581533
move,751,1001,835.6685461536929,,1736581542.0328362,,1736581533
move,741,1001,3344.4733274858463,,1736581542.0348308,,1736581533
move,733,1001,668.1088744200864,,1736581542.0477967,,1736581533
move,730,1001,136.7544315353599,,1736581542.068742,,1736581533
move,728,1001,77.12315089777418,,1736581542.0946746,,1736581533
move,726,1001,62.666088957284366,,1736581542.1275845,,1736581533
move,724,1001,16.043176502313163,,1736581542.2512534,,1736581533
move,722,1001,286.0175253162399,,1736581542.2592316,,1736581533
move,714,1001,1003.9624199628987,,1736581542.2662144,,1736581533
move,704,1005,981.7241460925123,,1736581542.2771852,,1736581533
move,689,1007,2528.4363172065864,,1736581542.2831702,,1736581533
move,674,1012,1441.6279552144335,,1736581542.294138,,1736581533
move,650,1014,4826.192862704906,,1736581542.299128,,1736581533
move,623,1019,888.2520343112091,,1736581542.3300416,,1736581533
move,586,1025,18790.065661762404,,1736581542.3330345,,1736581533
move,549,1028,6203.375847705453,,1736581542.3390179,,1736581533
move,515,1031,17108.076980479545,,1736581542.3410125,,1736581533
move,486,1032,5816.905324383388,,1736581542.345004,,1736581533
move,460,1036,6587.945528605941,,1736581542.3499904,,1736581533
move,437,1040,1377.3475234910265,,1736581542.3669453,,1736581533
move,415,1042,5538.2668136082,,1736581542.3699353,,1736581533
move,400,1045,1095.4501250780402,,1736581542.3838995,,1736581533
move,385,1048,2191.7235029657995,,1736581542.3918767,,1736581533
move,378,1048,467.85320691578363,,1736581542.4068375,,1736581533
move,372,1048,1203.0127635164206,,1736581542.4118235,,1736581533
move,369,1048,143.243195246064,,1736581542.4317718,,1736581533
move,368,1048,15.915487827090036,,1736581542.4955988,,1736581533
move,364,1048,190.9952755546954,,1736581542.516545,,1736581533
move,362,1048,286.42769829617237,,1736581542.523527,,1736581533
move,358,1048,572.9336475087935,,1736581542.5295107,,1736581533
move,353,1048,501.3991297279204,,1736581542.5394828,,1736581533
move,351,1048,69.15017723188525,,1736581542.5684054,,1736581533
move,350,1048,8.355403625990315,,1736581542.6880884,,1736581533
move,349,1048,77.14797579413982,,1736581542.7020469,,1736581533
move,349,1048,0.0,,1736581542.747926,,1736581533
click_press,349,1048,,Button.left,1736581542.7489228,,1736581533
move,349,1047,19.66027777387163,,1736581542.7997866,,1736581533
click_release,349,1047,,Button.left,1736581542.801786,,1736581533
move,347,1047,57.296104038030705,,1736581542.8347073,,1736581533
move,345,1047,133.6446596992098,,1736581542.8496568,,1736581533
move,341,1047,1003.9624199628987,,1736581542.8526456,,1736581533
move,334,1047,438.7543972383699,,1736581542.8695977,,1736581533
move,327,1047,877.3121376919859,,1736581542.8775823,,1736581533
move,318,1047,2966.5018467583495,,1736581542.8796127,,1736581533
move,312,1047,430.9954444254153,,1736581542.893534,,1736581533
move,307,1047,2506.456316481415,,1736581542.8955288,,1736581533
move,299,1048,538.9620975219087,,1736581542.9104877,,1736581533
move,292,1048,3508.2002628748955,,1736581542.912483,,1736581533
move,286,1049,508.2768246215747,,1736581542.925448,,1736581533
move,284,1049,133.6915181844261,,1736581542.9394102,,1736581533
move,284,1048,23.872642932354363,,1736581542.9822993,,1736581533
move,283,1048,6.3821106913147805,,1736581543.1389577,,1736581533
move,282,1048,20.4746014234528,,1736581543.1878273,,1736581533
move,282,1051,4.183742838494693,,1736581543.9038894,,1736581533
move,283,1051,0.2653655376267892,,1736581547.6722763,,1736581533
move,292,1051,601.7556869809185,,1736581547.6872325,,1736581533
move,334,1058,21331.902351070188,,1736581547.690225,,1736581533
move,406,1066,2504.787892301702,,1736581547.7181504,,1736581533
move,503,1069,97285.3782516556,,1736581547.7201557,,1736581533
move,581,1069,39110.06718469815,,1736581547.7211423,,1736581533
move,658,1066,7022.562939151223,,1736581547.7321153,,1736581533
move,722,1059,3586.758862883728,,1736581547.7510629,,1736581533
move,750,1053,14349.65212831165,,1736581547.7520607,,1736581533
move,774,1041,2240.5929991557105,,1736581547.7650263,,1736581533
move,787,1030,316.25322490901374,,1736581547.818882,,1736581533
move,791,1025,493.80641700335644,,1736581547.8328545,,1736581533
move,795,1020,1603.5735372320007,,1736581547.837831,,1736581533
move,804,1008,3764.633796074677,,1736581547.838828,,1736581533
move,817,992,2296.8043161408154,,1736581547.8478038,,1736581533
move,823,983,10840.701173393343,,1736581547.849799,,1736581533
move,832,968,17540.127795618377,,1736581547.8507962,,1736581533
move,842,955,8192.414006754203,,1736581547.851801,,1736581533
move,843,949,1100.882641289318,,1736581547.8573263,,1736581533
move,846,945,5013.51183361224,,1736581547.8593228,,1736581533
move,847,942,352.1359804373938,,1736581547.8673038,,1736581533
move,847,935,359.5543309208029,,1736581547.8873093,,1736581533
move,842,933,244.77939085584913,,1736581547.9097717,,1736581533
move,838,932,1378.961679128511,,1736581547.9117625,,1736581533
move,834,932,3886.3136437340745,,1736581547.9137669,,1736581533
move,834,929,90.79235154051518,,1736581547.9458342,,1736581533
move,837,928,791.0511027109725,,1736581547.950828,,1736581533
move,840,927,1584.4646803434327,,1736581547.9528172,,1736581533
move,841,926,188.62944735469446,,1736581547.9603214,,1736581533
move,842,922,266.26775909882764,,1736581547.9758062,,1736581533
move,843,915,743.7981644073484,,1736581547.9853084,,1736581533
move,843,908,1761.1497810569251,,1736581547.988291,,1736581533
move,843,898,1813.204219263358,,1736581547.99433,,1736581533
move,840,887,10908.399512306147,,1736581547.9958415,,1736581533
move,830,870,1189.7343035954104,,1736581548.011429,,1736581533
move,813,849,2002.8251683920676,,1736581548.0254369,,1736581533
move,786,824,2530.275911792879,,1736581548.0404532,,1736581533
move,747,800,30190.162807856836,,1736581548.041966,,1736581533
move,700,771,27691.334068041004,,1736581548.0439656,,1736581533
move,653,749,4156.111733536263,,1736581548.0554593,,1736581533
move,603,724,56416.92049025071,,1736581548.0574477,,1736581533
move,545,700,2918.974948138648,,1736581548.077954,,1736581533
move,493,674,2511.457663911068,,1736581548.101103,,1736581533
move,378,601,137402.36113445926,,1736581548.1030917,,1736581533
move,345,574,14196.77549995221,,1736581548.1060836,,1736581533
move,334,556,1835.0535052519647,,1736581548.1165934,,1736581533
move,330,537,1622.3485519114163,,1736581548.1285615,,1736581533
move,326,520,729.5635614691079,,1736581548.1534953,,1736581533
move,317,501,10546.608280419467,,1736581548.1555133,,1736581533
move,300,482,4618.389466601941,,1736581548.1610196,,1736581533
move,286,471,5959.893026755268,,1736581548.1630006,,1736581533
move,266,461,1601.3435429414149,,1736581548.1779606,,1736581533
move,253,457,6820.743921648865,,1736581548.1809676,,1736581533
move,242,455,862.1758468743591,,1736581548.1929216,,1736581533
move,237,453,360.03280877364637,,1736581548.2078817,,1736581533
move,237,452,501.29126329628303,,1736581548.2088783,,1736581533
move,236,449,113.23208782231659,,1736581548.237801,,1736581533
move,232,442,4046.3754843507954,,1736581548.2387981,,1736581533
move,227,434,9441.418467694952,,1736581548.2397974,,1736581533
move,219,424,3212.1336684082703,,1736581548.2437842,,1736581533
move,208,412,1631.4621476548562,,1736581548.2547553,,1736581533
move,196,401,1166.134179458991,,1736581548.268718,,1736581533
move,184,389,8512.28165728159,,1736581548.2697155,,1736581533
move,176,383,600.6105908296818,,1736581548.2873578,,1736581533
move,173,379,586.0421964510269,,1736581548.294897,,1736581533
move,173,378,45.3031766090967,,1736581548.3169706,,1736581533
move,174,378,87.04042500207521,,1736581548.3309777,,1736581533
move,175,373,282.6143104319824,,1736581548.348494,,1736581533
move,175,372,251.27630002396359,,1736581548.3504815,,1736581533
move,176,369,370.95661695301004,,1736581548.3599854,,1736581533
move,176,368,29.36755799217202,,1736581548.3930573,,1736581533
move,178,367,2242.6467867764895,,1736581548.3950522,,1736581533
move,178,366,79.56264582582469,,1736581548.4075618,,1736581533
move,181,363,292.8723634718098,,1736581548.4241426,,1736581533
move,183,361,161.06555159909638,,1736581548.4396117,,1736581533
move,183,358,215.7415815101845,,1736581548.457568,,1736581533
move,183,358,0.0,,1736581548.6337013,,1736581533
click_press,183,358,,Button.left,1736581548.6346955,,1736581533
move,183,358,0.0,,1736581548.7175603,,1736581533
click_release,183,358,,Button.left,1736581548.7225401,,1736581533
move,183,358,0.0,,1736581548.7974684,,1736581533
click_press,183,358,,Button.left,1736581548.7994373,,1736581533
move,183,358,0.0,,1736581548.871245,,1736581533
click_release,183,358,,Button.left,1736581548.8732398,,1736581533
move,183,360,8.952432178608781,,1736581549.0956447,,1736581533
move,184,360,2.5692866917655244,,1736581549.483861,,1736581533
move,185,360,3.90147127082564,,1736581549.7401745,,1736581533
move,186,360,13.926283040982273,,1736581549.8119812,,1736581533
move,187,360,34.57394859620489,,1736581549.8409047,,1736581533
move,191,360,129.3799528047257,,1736581549.8718214,,1736581533
move,192,360,6.510882506803022,,1736581550.026407,,1736581533
move,196,360,668.4948798661195,,1736581550.031394,,1736581533
move,206,361,671.791564676152,,1736581550.0463538,,1736581533
move,219,361,930.8900194625602,,1736581550.0613177,,1736581533
move,248,361,14556.58401148875,,1736581550.06331,,1736581533
move,288,361,3083.3102383621563,,1736581550.0762775,,1736581533
move,345,357,28750.393387659613,,1736581550.0772717,,1736581533
move,435,347,6053.23740639578,,1736581550.0922313,,1736581533
move,537,334,103053.69270244944,,1736581550.093229,,1736581533
move,657,317,7595.583649402096,,1736581550.1101835,,1736581533
move,787,300,8214.847438566578,,1736581550.1251452,,1736581533
move,891,281,106159.30210733914,,1736581550.1271384,,1736581533
move,1087,254,99192.80991868138,,1736581550.1281357,,1736581533
move,1201,237,9630.812360255546,,1736581550.1401036,,1736581533
move,1344,220,9625.793278120975,,1736581550.155064,,1736581533
move,1447,214,11493.603792725335,,1736581550.1640408,,1736581533
move,1510,209,63444.72207085009,,1736581550.165037,,1736581533
move,1543,207,6629.344516171347,,1736581550.170024,,1736581533
move,1557,207,610.3025100036377,,1736581550.1939611,,1736581533
move,1558,207,35.81232763257883,,1736581550.2208867,,1736581533
move,1557,212,213.0099493236285,,1736581550.245821,,1736581533
move,1556,215,1057.2781059509666,,1736581550.248813,,1736581533
move,1555,220,425.97322966798,,1736581550.259786,,1736581533
move,1552,225,324.8516969470715,,1736581550.2787323,,1736581533
move,1552,227,1002.8222355050807,,1736581550.2797298,,1736581533
move,1552,229,83.55686594816423,,1736581550.3036656,,1736581533
move,1551,229,26.374957554110647,,1736581550.3415804,,1736581533
move,1550,229,83.65352320548874,,1736581550.3545358,,1736581533
move,1545,229,417.84259812711696,,1736581550.3664978,,1736581533
move,1533,227,6101.388308473022,,1736581550.3674946,,1736581533
move,1515,226,1004.1418645509888,,1736581550.3864453,,1736581533
move,1494,226,21056.749701171408,,1736581550.3874416,,1736581533
move,1474,225,1181.1234850556486,,1736581550.4033995,,1736581533
move,1441,223,33141.96922675814,,1736581550.4053936,,1736581533
move,1414,223,2082.650581138738,,1736581550.4173613,,1736581533
move,1380,223,11360.33904245997,,1736581550.4213514,,1736581533
move,1349,226,3122.376262836799,,1736581550.4303288,,1736581533
move,1314,230,1681.9340902325343,,1736581550.4522696,,1736581533
move,1277,233,37275.204788498726,,1736581550.4532661,,1736581533
move,1241,237,18172.745505469054,,1736581550.4542627,,1736581533
move,1204,242,2879.838020585928,,1736581550.4672275,,1736581533
move,1168,244,9036.616753441118,,1736581550.4712174,,1736581533
move,1148,247,881.5229813133765,,1736581550.4941592,,1736581533
move,1131,247,8537.256704980842,,1736581550.4961505,,1736581533
move,1116,247,7516.673835125448,,1736581550.499143,,1736581533
move,1103,247,766.4705998116364,,1736581550.5161054,,1736581533
move,1095,246,735.2007810135797,,1736581550.5270686,,1736581533
move,1088,244,3652.074396489515,,1736581550.5280664,,1736581533
move,1086,244,125.33030538456941,,1736581550.5440242,,1736581533
move,1086,243,16.7109737002522,,1736581550.6048608,,1736581533
move,1087,242,709.781213535446,,1736581550.6058576,,1736581533
move,1089,241,2240.5037893691538,,1736581550.6078525,,1736581533
move,1091,238,241.02349446773735,,1736581550.6228127,,1736581533
move,1093,235,3613.5670577977803,,1736581550.6238093,,1736581533
move,1094,235,501.5910069361397,,1736581550.6248064,,1736581533
move,1094,231,364.61111835528317,,1736581550.635777,,1736581533
move,1097,229,241.00428910235559,,1736581550.6507375,,1736581533
move,1099,225,896.3728244575435,,1736581550.6567206,,1736581533
move,1104,224,639.3482389746276,,1736581550.6646993,,1736581533
move,1106,221,212.64944790038405,,1736581550.6806574,,1736581533
move,1114,218,1713.500482212886,,1736581550.686641,,1736581533
move,1120,212,1215.4173078715364,,1736581550.693622,,1736581533
move,1129,203,638.0929970672997,,1736581550.7135682,,1736581533
move,1140,193,7452.230382592686,,1736581550.7145667,,1736581533
move,1152,185,1807.1613702845532,,1736581550.7225473,,1736581533
move,1162,175,2363.4863137090974,,1736581550.728531,,1736581533
move,1172,167,917.3136231427392,,1736581550.7424915,,1736581533
move,1178,163,1446.1179188987533,,1736581550.747478,,1736581533
move,1185,158,616.1017583945146,,1736581550.7614405,,1736581533
move,1189,156,320.09928027096976,,1736581550.7764015,,1736581533
move,1195,153,3374.055232869389,,1736581550.7773998,,1736581533
move,1197,152,140.12144775072503,,1736581550.7943535,,1736581533
move,1200,152,1504.5930886045678,,1736581550.7953517,,1736581533
move,1201,152,9.283972915961122,,1736581550.9030643,,1736581533
move,1201,150,2008.766283524904,,1736581550.905058,,1736581533
move,1201,146,308.49543983524563,,1736581550.9190328,,1736581533
move,1200,145,21.97237951509571,,1736581550.9813893,,1736581533
move,1196,145,236.07936284580532,,1736581550.9983327,,1736581533
move,1191,145,334.234122240816,,1736581551.014293,,1736581533
move,1189,145,87.18516670823979,,1736581551.036232,,1736581533
move,1185,145,4007.9350215002387,,1736581551.03723,,1736581533
move,1181,145,4011.7685318029653,,1736581551.0392244,,1736581533
move,1179,145,66.8468244481632,,1736581551.0681462,,1736581533
move,1175,145,102.83496478635831,,1736581551.1070435,,1736581533
move,1175,145,0.0,,1736581551.3633635,,1736581533
click_press,1175,145,,Button.left,1736581551.3643558,,1736581533
move,1175,145,0.0,,1736581551.4720702,,1736581533
click_release,1175,145,,Button.left,1736581551.474061,,1736581533
move,1175,146,2.2232361696533824,,1736581551.920866,,1736581533
move,1175,147,58.981662729215884,,1736581551.9378204,,1736581533
move,1172,151,5015.910069361396,,1736581551.939814,,1736581533
move,1169,156,417.6006976241309,,1736581551.9537783,,1736581533
move,1162,162,4622.782091500464,,1736581551.9547746,,1736581533
move,1156,166,556.1378371567054,,1736581551.9687371,,1736581533
move,1151,172,602.3898320489506,,1736581551.9817033,,1736581533
move,1138,181,7928.005881144575,,1736581551.9827008,,1736581533
move,1115,198,4777.761169502257,,1736581551.9896822,,1736581533
move,1094,212,2531.37203085167,,1736581551.9986575,,1736581533
move,1070,223,1764.441235498912,,1736581552.014615,,1736581533
move,1053,230,2633.3142376021715,,1736581552.0215964,,1736581533
move,1035,237,2421.5432624114824,,1736581552.0295749,,1736581533
move,1020,242,7926.110815797104,,1736581552.0305722,,1736581533
move,1004,247,1680.2329315503925,,1736581552.0415423,,1736581533
move,994,248,530.4236056471055,,1736581552.060492,,1736581533
move,985,249,567.4910068496043,,1736581552.0754526,,1736581533
move,983,249,143.23830339457686,,1736581552.0894153,,1736581533
move,981,249,20.88786410426243,,1736581552.1861556,,1736581533
move,980,249,58.9866396647259,,1736581552.2031114,,1736581533
move,979,249,502.25170638246914,,1736581552.2041087,,1736581533
move,972,250,1012.9515354888696,,1736581552.2110894,,1736581533
move,962,250,455.7440890125174,,1736581552.2330315,,1736581533
move,947,254,1037.7583199225776,,1736581552.2479908,,1736581533
move,927,254,20058.842659014826,,1736581552.2499847,,1736581533
move,907,258,10226.820295010291,,1736581552.2519796,,1736581533
move,883,263,1890.8189715055937,,1736581552.2649457,,1736581533
move,859,270,6268.013629027438,,1736581552.268936,,1736581533
move,843,275,2800.8344429241993,,1736581552.2749183,,1736581533
move,827,282,1946.0261486725335,,1736581552.2838936,,1736581533
move,813,284,834.032846107385,,1736581552.3008487,,1736581533
move,803,288,5395.203222554276,,1736581552.3018482,,1736581533
move,797,289,381.217111869704,,1736581552.3178043,,1736581533
move,796,289,8.425782552622168,,1736581552.4364877,,1736581533
move,794,289,154.25622919769773,,1736581552.449453,,1736581533
move,790,289,308.56352534392704,,1736581552.4634135,,1736581533
move,784,288,1016.2094802788155,,1736581552.4694018,,1736581533
move,774,288,1669.640539787429,,1736581552.4753838,,1736581533
move,757,288,710.3324168160988,,1736581552.498324,,1736581533
move,740,289,17145.08481808703,,1736581552.5003154,,1736581533
move,714,293,26351.782114423764,,1736581552.501313,,1736581533
move,686,293,1754.729141764284,,1736581552.5162723,,1736581533
move,646,290,4021.881753387472,,1736581552.5272446,,1736581533
move,601,287,22586.58452525194,,1736581552.5282426,,1736581533
move,545,277,4753.014019618223,,1736581552.540211,,1736581533
move,495,273,16779.806852804853,,1736581552.5441995,,1736581533
move,448,266,2802.597040268622,,1736581552.5601554,,1736581533
move,409,258,39948.295719866124,,1736581552.5621493,,1736581533
move,389,257,872.9498741962503,,1736581552.5840914,,1736581533
move,381,255,1653.6991076213872,,1736581552.5900757,,1736581533
move,381,254,25.709844305504475,,1736581552.628971,,1736581533
click_press,381,254,,Button.left,1736581552.6299684,,1736581533
move,381,253,15.914944316909825,,1736581552.6908076,,1736581533
move,381,254,16.17249410059071,,1736581552.7536385,,1736581533
move,381,254,0.0,,1736581552.7546344,,1736581533
click_release,381,254,,Button.left,1736581552.7556329,,1736581533
move,381,255,0.13172287979613265,,1736581560.34633,,1736581533
move,397,255,891.3146682250439,,1736581560.364281,,1736581533
move,432,255,35161.82994011976,,1736581560.366275,,1736581533
move,473,255,8217.837331549268,,1736581560.3712616,,1736581533
move,562,247,9955.854178241423,,1736581560.379241,,1736581533
move,680,225,3540.0071067905924,,1736581560.4131486,,1736581533
move,844,189,168318.23642137588,,1736581560.4141462,,1736581533
move,1002,146,164189.25947654556,,1736581560.4151435,,1736581533
move,1146,124,24340.20710119995,,1736581560.4211283,,1736581533
move,1190,124,1378.6127620157472,,1736581560.4540403,,1736581533
move,1192,126,1419.562427070892,,1736581560.4550369,,1736581533
move,1188,127,4135.236350538177,,1736581560.456034,,1736581533
move,1178,129,10191.488178194077,,1736581560.4580326,,1736581533
move,1169,132,594.5737865526743,,1736581560.4729903,,1736581533
move,1168,133,24.033717313327212,,1736581560.5318332,,1736581533
move,1175,134,1013.1245476388129,,1736581560.5398097,,1736581533
move,1195,134,1670.7046405098586,,1736581560.551779,,1736581533
move,1226,134,3109.1949592290584,,1736581560.5617523,,1736581533
move,1294,128,4278.041721630792,,1736581560.576711,,1736581533
move,1392,115,14158.387552788654,,1736581560.5836933,,1736581533
move,1605,80,43265.19657785503,,1736581560.5896757,,1736581533
move,1812,35,23606.454177077747,,1736581560.597656,,1736581533
move,1869,0,237.82529047657738,,1736581560.8799005,,1736581533
move,1869,3,143.23667285166255,,1736581560.8998487,,1736581533
move,1869,5,117.98323488045007,,1736581560.917798,,1736581533
move,1883,16,3570.0095432280095,,1736581560.9227865,,1736581533
move,1888,16,1002.3668865309244,,1736581560.9267757,,1736581533
move,1893,19,531.5074728638507,,1736581560.9377463,,1736581533
move,1894,19,77.11818783555196,,1736581560.9507134,,1736581533
move,1897,19,231.35030980529152,,1736581560.9646738,,1736581533
move,1899,19,111.42617289198236,,1736581560.9826257,,1736581533
move,1906,19,3502.34140522486,,1736581560.9836285,,1736581533
move,1914,19,1337.8960127591706,,1736581560.989608,,1736581533
move,1919,15,27.43702499120041,,1736581561.2229834,,1736581533
move,1917,15,1003.422009569378,,1736581561.2249765,,1736581533
move,1915,15,154.21936242967973,,1736581561.237945,,1736581533
move,1914,15,334.1010036641708,,1736581561.2419314,,1736581533
move,1914,14,43.59575507488904,,1736581561.2648711,,1736581533
move,1912,14,47.74854709903633,,1736581561.3057623,,1736581533
move,1908,14,190.99744990892532,,1736581561.326705,,1736581533
move,1904,13,4132.272023405175,,1736581561.3287055,,1736581533
move,1898,13,751.3980652096022,,1736581561.3366804,,1736581533
move,1895,13,430.0086118515481,,1736581561.34366,,1736581533
move,1893,13,125.35277943813509,,1736581561.3586195,,1736581533
move,1893,13,0.0,,1736581561.592992,,1736581533
