event,x,y,speed,button,time,scroll,session_id
move,864,70,4552.98946372936,,1736580549.7830572,,1736580537
move,864,84,2005.541719321015,,1736580549.7910345,,1736580537
move,864,96,2406.83091048202,,1736580549.7960215,,1736580537
move,864,111,1503.8737898888492,,1736580549.804998,,1736580537
move,860,124,470.241037279473,,1736580549.8349175,,1736580537
move,858,133,9264.391996981645,,1736580549.835915,,1736580537
move,857,140,3546.3599195956726,,1736580549.8369114,,1736580537
move,855,147,1216.0975757317628,,1736580549.8438926,,1736580537
move,852,151,2507.0555887627015,,1736580549.8448923,,1736580537
move,851,153,373.74467451579176,,1736580549.8508751,,1736580537
move,848,157,122.2772115586445,,1736580549.8927636,,1736580537
move,846,162,1799.6190177056392,,1736580549.8947582,,1736580537
move,842,169,4043.4724288795405,,1736580549.8977506,,1736580537
move,840,177,826.7507311079554,,1736580549.9067264,,1736580537
move,836,187,10807.18578527439,,1736580549.908721,,1736580537
move,831,201,745.2497592976084,,1736580549.9276707,,1736580537
move,826,218,17789.19488723213,,1736580549.929665,,1736580537
move,820,237,1426.879665928004,,1736580549.9436283,,1736580537
move,813,263,26992.13466924412,,1736580549.9446244,,1736580537
move,809,290,1955.1228689890759,,1736580549.9585874,,1736580537
move,807,309,9573.723465457295,,1736580549.9595845,,1736580537
move,807,328,1587.264246021471,,1736580549.9715548,,1736580537
move,807,344,8033.141489107014,,1736580549.9745445,,1736580537
move,807,356,859.385797462735,,1736580549.9885066,,1736580537
move,810,373,1153.9734970913776,,1736580550.0034657,,1736580537
move,815,390,8886.089937691993,,1736580550.005461,,1736580537
move,831,415,1352.635203111514,,1736580550.0274022,,1736580537
move,851,443,17263.525012850696,,1736580550.0284002,,1736580537
move,876,472,38419.40263898663,,1736580550.0303943,,1736580537
move,904,501,10100.830372997072,,1736580550.034385,,1736580537
move,933,532,2503.7346377282947,,1736580550.0503423,,1736580537
move,960,557,1475.8894303993275,,1736580550.0752742,,1736580537
move,974,575,22843.28801621693,,1736580550.0762725,,1736580537
move,989,591,1832.6546640046492,,1736580550.0882397,,1736580537
move,997,595,8966.299103536596,,1736580550.0892372,,1736580537
move,1000,598,283.6206178404763,,1736580550.104196,,1736580537
move,1003,596,3610.116528260614,,1736580550.1051948,,1736580537
move,1012,592,9880.197003947525,,1736580550.1071887,,1736580537
move,1030,579,1060.1354891796157,,1736580550.1281376,,1736580537
move,1046,567,10028.222355050806,,1736580550.1291301,,1736580537
move,1083,535,5450.054935390023,,1736580550.1391046,,1736580537
move,1123,499,3853.753741173806,,1736580550.15207,,1736580537
move,1168,452,13047.759258941283,,1736580550.1580534,,1736580537
move,1214,409,9020.388876909143,,1736580550.1640377,,1736580537
move,1268,366,6292.456848307159,,1736580550.1750078,,1736580537
move,1309,329,55349.58410493739,,1736580550.1760056,,1736580537
move,1354,292,3894.613699418747,,1736580550.1919625,,1736580537
move,1388,264,2597.653587095885,,1736580550.20792,,1736580537
move,1424,233,47602.138121119526,,1736580550.209915,,1736580537
move,1452,210,3025.6622269412833,,1736580550.221883,,1736580537
move,1475,187,2174.944710170447,,1736580550.2358494,,1736580537
move,1492,168,1597.940671095358,,1736580550.2518044,,1736580537
move,1505,151,933.0480902330391,,1736580550.274741,,1736580537
move,1516,138,17067.24572333347,,1736580550.2757387,,1736580537
move,1521,127,12121.49439350194,,1736580550.2777326,,1736580537
move,1527,118,10848.477860031358,,1736580550.2787297,,1736580537
move,1533,111,4622.229523715203,,1736580550.2797272,,1736580537
move,1538,106,472.62570129364184,,1736580550.2956867,,1736580537
move,1545,100,2311.252895547271,,1736580550.2986774,,1736580537
move,1550,95,1417.289878982061,,1736580550.3036666,,1736580537
move,1557,90,8635.894513369545,,1736580550.3056593,,1736580537
move,1565,87,570.9939147719173,,1736580550.3206182,,1736580537
move,1568,82,584.8946490734496,,1736580550.3295953,,1736580537
move,1573,78,32.424954636298445,,1736580550.529061,,1736580537
move,1577,76,1497.4850490658275,,1736580550.530057,,1736580537
move,1581,72,2834.3765865563123,,1736580550.5320528,,1736580537
move,1586,67,7095.2650735833995,,1736580550.5330493,,1736580537
move,1595,63,4913.071321777427,,1736580550.5360417,,1736580537
move,1606,58,6088.41519212297,,1736580550.5370386,,1736580537
move,1621,48,18072.153605262563,,1736580550.5390334,,1736580537
move,1648,37,14573.22420233418,,1736580550.5420258,,1736580537
move,1671,26,8536.978261991168,,1736580550.5440204,,1736580537
move,1695,13,13685.860082923531,,1736580550.546015,,1736580537
move,1717,1,12560.821817963753,,1736580550.5480094,,1736580537
move,1783,0,1946.0025529586665,,1736580550.5819187,,1736580537
move,1786,2,190.37209064784753,,1736580550.5998716,,1736580537
move,1789,2,103.7244108118802,,1736580550.6287944,,1736580537
move,1789,3,40.10694409914131,,1736580550.6537278,,1736580537
move,1790,5,557.0982395188166,,1736580550.6587138,,1736580537
move,1792,5,133.90492609264757,,1736580550.6726775,,1736580537
move,1795,7,3616.159286677119,,1736580550.6746716,,1736580537
move,1796,8,50.64238782798069,,1736580550.7016,,1736580537
move,1798,11,3620.487942754061,,1736580550.7035933,,1736580537
move,1800,13,1417.0190161289352,,1736580550.7055888,,1736580537
move,1803,15,1808.512094819865,,1736580550.7065856,,1736580537
move,1806,16,243.9229409878416,,1736580550.7205477,,1736580537
move,1808,23,486.61345066213283,,1736580550.7345107,,1736580537
move,1814,27,1032.906094999229,,1736580550.741492,,1736580537
move,1817,32,2915.6872742438272,,1736580550.7444932,,1736580537
move,1823,41,638.1906400519229,,1736580550.7614386,,1736580537
move,1828,49,1182.3284070310915,,1736580550.76842,,1736580537
move,1835,58,1269.6443334028074,,1736580550.7783952,,1736580537
move,1838,67,1902.9489008830524,,1736580550.7823856,,1736580537
move,1843,73,7850.122563300739,,1736580550.7843773,,1736580537
